,num,title,date,status,stream,area,wg,area2,key words
8163,311,New Console Attachments to the USCB Host, February 1972 , UNKNOWN, Legacy,null,null,,
8164,310,Another Look at Data and File Transfer Protocols, April 1972 , UNKNOWN, Legacy,null,null,FTP, FTP 
8165,309,Data and File Transfer Workshop Announcement, March 1972 , UNKNOWN, Legacy,null,null,FTP," FTP, DTP "
8166,308,ARPANET host availability data, March 1972 , UNKNOWN, Legacy,null,null,,
8167,307,Using network Remote Job Entry, February 1972 , UNKNOWN, Legacy,null,null,,
8168,306,Network host status, February 1972 , UNKNOWN, Legacy,null,null,,
8169,305,Unknown Host Numbers, February 1972 , UNKNOWN, Legacy,null,null,,
8170,304,Data Management System Proposal for the ARPA Network, February 1972 , UNKNOWN, Legacy,null,null,,
8171,303,ARPA Network mailing lists, March 1972 , UNKNOWN, Legacy,null,null,,
8172,302,Exercising The ARPANET, February 1972 , UNKNOWN, Legacy,null,null,,
8173,301,"BBN IMP (#5) and NCC Schedule March 4, 1971", February 1972 , UNKNOWN, Legacy,null,null,,
8174,300,ARPA Network mailing lists, January 1972 , UNKNOWN, Legacy,null,null,,
8175,299,Information Management System, February 1972 , UNKNOWN, Legacy,null,null,,
8176,298,Network host status, February 1972 , UNKNOWN, Legacy,null,null,,
8177,297,TIP Message Buffers, January 1972 , UNKNOWN, Legacy,null,null,,
8178,296,DS-1 Display System, January 1972 , UNKNOWN, Legacy,null,null,,
8179,295,"Report of the Protocol Workshop, 12 October 1971", January 1972 , UNKNOWN, Legacy,null,null,,
8180,294,"The Use of ""Set Data Type"" Transaction in File Transfer Protocol", January 1972 , UNKNOWN, Legacy,null,null,FTP, FTP 
8181,293,Network Host Status, January 1972 , UNKNOWN, Legacy,null,null,,
8182,292,Graphics Protocol: Level 0 only, January 1972 , UNKNOWN, Legacy,null,null,,
8183,291,Data Management Meeting Announcement, January 1972 , UNKNOWN, Legacy,null,null,,
8184,290,Computer networks and data sharing: A bibliography, January 1972 , UNKNOWN, Legacy,null,null,,
8185,289,What we hope is an official list of host names, December 1971 , UNKNOWN, Legacy,null,null,,
8186,288,Network host status, January 1972 , UNKNOWN, Legacy,null,null,,
8187,287,Status of Network Hosts, December 1971 , UNKNOWN, Legacy,null,null,,
8188,286,Network Library Information System, December 1971 , UNKNOWN, Legacy,null,null,,
8189,285,Network graphics, December 1971 , UNKNOWN, Legacy,null,null,,
8190,283,NETRJT: Remote Job Service Protocol for TIPS, December 1971 , UNKNOWN, Legacy,null,null,,
8191,282,Graphics meeting report, December 1971 , UNKNOWN, Legacy,null,null,,
8192,281,Suggested addition to File Transfer Protocol, December 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8193,280,A Draft of Host Names, November 1971 , UNKNOWN, Legacy,null,null,,
8194,278,Revision of the Mail Box Protocol, November 1971 , UNKNOWN, Legacy,null,null,,
8195,276,NIC course, November 1971 , UNKNOWN, Legacy,null,null,,
8196,274,Establishing a local guide for network usage, November 1971 , UNKNOWN, Legacy,null,null,,
8197,273,More on standard host names, October 1971 , UNKNOWN, Legacy,null,null,,
8198,271,IMP System change notifications, January 1972 , UNKNOWN, Legacy,null,null,,
8199,270,Correction to BBN Report No. 1822 (NIC NO 7958), January 1972 , UNKNOWN, Legacy,null,null,,
8200,269,Some Experience with File Transfer, December 1971 , UNKNOWN, Legacy,null,null,,
8201,268,Graphics facilities information, November 1971 , UNKNOWN, Legacy,null,null,,
8202,267,Network Host Status, November 1971 , UNKNOWN, Legacy,null,null,,
8203,266,Network host status, November 1971 , UNKNOWN, Legacy,null,null,,
8204,265,The File Transfer Protocol, November 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8205,264,The Data Transfer Protocol, January 1972 , UNKNOWN, Legacy,null,null,FTP," FTP, DTP "
8206,263,"""Very Distant"" Host interface", December 1971 , UNKNOWN, Legacy,null,null,,
8207,256,IMPSYS change notification, November 1971 , UNKNOWN, Legacy,null,null,,
8208,255,Status of network hosts, October 1971 , UNKNOWN, Legacy,null,null,,
8209,254,Scenarios for using ARPANET computers, October 1971 , UNKNOWN, Legacy,null,null,,
8210,253,Second Network Graphics meeting details, October 1971 , UNKNOWN, Legacy,null,null,,
8211,252,Network host status, October 1971 , UNKNOWN, Legacy,null,null,,
8212,251,Weather data, October 1971 , UNKNOWN, Legacy,null,null,,
8213,250,Some thoughts on file transfer, October 1971 , UNKNOWN, Legacy,null,null,,
8214,249,Coordination of equipment and supplies purchase, October 1971 , UNKNOWN, Legacy,null,null,,
8215,247,Proffered set of standard host names, October 1971 , UNKNOWN, Legacy,null,null,,
8216,246,Network Graphics meeting, October 1971 , UNKNOWN, Legacy,null,null,,
8217,245,Reservations for Network Group meeting, October 1971 , UNKNOWN, Legacy,null,null,,
8218,243,Network and data sharing bibliography, October 1971 , UNKNOWN, Legacy,null,null,,
8219,242,Data Descriptive Language for Shared Data, July 1971 , UNKNOWN, Legacy,null,null,,
8220,241,Connecting computers to MLC ports, September 1971 , UNKNOWN, Legacy,null,null,,
8221,240,Site Status, September 1971 , UNKNOWN, Legacy,null,null,,
8222,239,Host mnemonics proposed in RFC 226 (NIC 7625), September 1971 , UNKNOWN, Legacy,null,null,,
8223,238,Comments on DTP and FTP proposals, September 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8224,237,NIC view of standard host names, October 1971 , UNKNOWN, Legacy,null,null,,
8225,236,Standard host names, September 1971 , UNKNOWN, Legacy,null,null,,
8226,235,Site status, September 1971 , UNKNOWN, Legacy,null,null,,
8227,234,Network Working Group meeting schedule, October 1971 , UNKNOWN, Legacy,null,null,,
8228,233,Standardization of host call letters, September 1971 , UNKNOWN, Legacy,null,null,,
8229,232,Postponement of network graphics meeting, September 1971 , UNKNOWN, Legacy,null,null,,
8230,231,Service center standards for remote usage: A user's view, September 1971 , UNKNOWN, Legacy,null,null,,
8231,230,Toward reliable operation of minicomputer-based terminals on a TIP, September 1971 , UNKNOWN, Legacy,null,null,,
8232,229,Standard host names, September 1971 , UNKNOWN, Legacy,null,null,,
8233,228,Clarification, September 1971 , UNKNOWN, Legacy,null,null,,
8234,227,Data transfer rates (Rand/UCLA), September 1971 , UNKNOWN, Legacy,null,null,,
8235,226,Standardization of host mnemonics, September 1971 , UNKNOWN, Legacy,null,null,,
8236,225,Rand/UCSB network graphics experiment, September 1971 , UNKNOWN, Legacy,null,null,,
8237,224,Comments on Mailbox Protocol, September 1971 , UNKNOWN, Legacy,null,null,,
8238,223,Network Information Center schedule for network users, September 1971 , UNKNOWN, Legacy,null,null,,
8239,222,Subject: System programmer's workshop, September 1971 , UNKNOWN, Legacy,null,null,,
8240,221,Mail Box Protocol: Version 2, August 1971 , UNKNOWN, Legacy,null,null,,
8241,219,User's View of the Datacomputer, September 1971 , UNKNOWN, Legacy,null,null,,
8242,218,Changing the IMP status reporting facility, September 1971 , UNKNOWN, Legacy,null,null,,
8243,217,"Specifications changes for OLS, RJE/RJOR, and SMFS", September 1971 , UNKNOWN, Legacy,null,null,,
8244,216,Telnet Access to UCSB's On-Line System, September 1971 , UNKNOWN, Legacy,null,null,,
8245,215,"NCP, ICP, and Telnet: The Terminal IMP implementation", August 1971 , UNKNOWN, Legacy,null,null,,
8246,214,Network checkpoint, August 1971 , UNKNOWN, Legacy,null,null,,
8247,213,IMP System change notification, August 1971 , UNKNOWN, Legacy,null,null,,
8248,212,NWG meeting on network usage, August 1971 , UNKNOWN, Legacy,null,null,,
8249,211,ARPA Network Mailing Lists, August 1971 , UNKNOWN, Legacy,null,null,,
8250,210,Improvement of Flow Control, August 1971 , UNKNOWN, Legacy,null,null,,
8251,209,Host/IMP interface documentation, August 1971 , UNKNOWN, Legacy,null,null,,
8252,208,Address tables, August 1971 , UNKNOWN, Legacy,null,null,,
8253,207,September Network Working Group meeting, August 1971 , UNKNOWN, Legacy,null,null,,
8254,206,A User TELNET Description of an Initial Implementation, August 1971 , UNKNOWN, Legacy,null,null,,
8255,205,NETCRT - a character display protocol, August 1971 , UNKNOWN, Legacy,null,null,,
8256,204,Sockets in use, August 1971 , UNKNOWN, Legacy,null,null,,
8257,203,Achieving reliable communication, August 1971 , UNKNOWN, Legacy,null,null,,
8258,202,Possible Deadlock in ICP, July 1971 , UNKNOWN, Legacy,null,null,,
8259,200,RFC list by number, August 1971 , UNKNOWN, Legacy,null,null,,
8260,199,Suggestions for a Network Data-Tablet Graphics Protocol, July 1971 , UNKNOWN, Legacy,null,null,,
8261,198,Site Certification - Lincoln Labs 360/67, July 1971 , UNKNOWN, Legacy,null,null,,
8262,197,Initial Connection Protocol - Reviewed, July 1971 , UNKNOWN, Legacy,null,null,,
8263,196,Mail Box Protocol, July 1971 , UNKNOWN, Legacy,null,null,,
8264,195,Data computers-data descriptions and access language, July 1971 , UNKNOWN, Legacy,null,null,,
8265,194,The Data Reconfiguration Service -- Compiler/Interpreter Implementation Notes, July 1971 , UNKNOWN, Legacy,null,null,,
8266,193,NETWORK CHECKOUT, July 1971 , UNKNOWN, Legacy,null,null,,
8267,192,Some factors which a Network Graphics Protocol must consider, July 1971 , UNKNOWN, Legacy,null,null,,
8268,191,Graphics implementation and conceptualization at Augmentation Research Center, July 1971 , UNKNOWN, Legacy,null,null,,
8269,190,DEC PDP-10-IMLAC communications system, July 1971 , UNKNOWN, Legacy,null,null,,
8270,189,Interim NETRJS specifications, July 1971 , UNKNOWN, Legacy,null,null,,
8271,188,Data management meeting announcement, January 1971 , UNKNOWN, Legacy,null,null,,
8272,187,Network/440 Protocol Concept, July 1971 , UNKNOWN, Legacy,null,null,,
8273,186,Network graphics loader, July 1971 , UNKNOWN, Legacy,null,null,,
8274,185,NIC distribution of manuals and handbooks, July 1971 , UNKNOWN, Legacy,null,null,,
8275,184,Proposed graphic display modes, July 1971 , UNKNOWN, Legacy,null,null,,
8276,183,EBCDIC Codes and Their Mapping to ASCII, July 1971 , UNKNOWN, Legacy,null,null,,
8277,182,Compilation of list of relevant site reports, June 1971 , UNKNOWN, Legacy,null,null,,
8278,181,Modifications to RFC 177, July 1971 , UNKNOWN, Legacy,null,null,,
8279,180,File system questionnaire, June 1971 , UNKNOWN, Legacy,null,null,,
8280,179,Link Number Assignments, June 1971 , UNKNOWN, Legacy,null,null,,
8281,178,Network graphic attention handling, June 1971 , UNKNOWN, Legacy,null,null,,
8282,177,Device independent graphical display description, June 1971 , UNKNOWN, Legacy,null,null,,
8283,176,"Comments on ""Byte size for connections""", June 1971 , UNKNOWN, Legacy,null,null,,
8284,175,"Comments on ""Socket Conventions Reconsidered""", June 1971 , UNKNOWN, Legacy,null,null,,
8285,174,UCLA - Computer Science Graphics Overview, June 1971 , UNKNOWN, Legacy,null,null,,
8286,173,Network Data Management Committee Meeting Announcement, June 1971 , UNKNOWN, Legacy,null,null,,
8287,172,The File Transfer Protocol, June 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8288,171,The Data Transfer Protocol, June 1971 , UNKNOWN, Legacy,null,null,FTP," FTP, DTP "
8289,170,RFC List by Number, June 1971 , UNKNOWN, Legacy,null,null,,
8290,169,COMPUTER NETWORKS, May 1971 , UNKNOWN, Legacy,null,null,,
8291,168,ARPA Network mailing lists, May 1971 , UNKNOWN, Legacy,null,null,,
8292,167,Socket conventions reconsidered, May 1971 , UNKNOWN, Legacy,null,null,,
8293,166,Data Reconfiguration Service: An implementation specification, May 1971 , UNKNOWN, Legacy,null,null,,
8294,165,Proffered Official Initial Connection Protocol, May 1971 , UNKNOWN, Legacy,null,null,,
8295,164,"Minutes of Network Working Group meeting, 5/16 through 5/19/71", May 1971 , UNKNOWN, Legacy,null,null,,
8296,163,Data transfer protocols, May 1971 , UNKNOWN, Legacy,null,null,FTP," FTP, DTP, data, manager "
8297,162,NETBUGGER3, May 1971 , UNKNOWN, Legacy,null,null,,
8298,161,Solution to the race condition in the ICP, May 1971 , UNKNOWN, Legacy,null,null,,
8299,160,RFC brief list, May 1971 , UNKNOWN, Legacy,null,null,,
8300,158,Telnet Protocol: A Proposed Document, May 1971 , UNKNOWN, Legacy,null,null,,
8301,157,Invitation to the Second Symposium on Problems in the Optimization of Data Communications Systems, May 1971 , UNKNOWN, Legacy,null,null,,
8302,156,Status of the Illinois site: Response to RFC 116, April 1971 , UNKNOWN, Legacy,null,null,,
8303,155,ARPA Network mailing lists, May 1971 , UNKNOWN, Legacy,null,null,,
8304,154,Exposition Style, May 1971 , UNKNOWN, Legacy,null,null,,
8305,153,SRI ARC-NIC status, May 1971 , UNKNOWN, Legacy,null,null,,
8306,152,SRI Artificial Intelligence status report, May 1971 , UNKNOWN, Legacy,null,null,,
8307,151,"Comments on a proffered official ICP: RFCs 123, 127", May 1971 , UNKNOWN, Legacy,null,null,,
8308,150,Use of IPC Facilities: A Working Paper, May 1971 , UNKNOWN, Legacy,null,null,,
8309,149,Best Laid Plans, May 1971 , UNKNOWN, Legacy,null,null,,
8310,148,Comments on RFC 123, May 1971 , UNKNOWN, Legacy,null,null,,
8311,147,Definition of a socket, May 1971 , UNKNOWN, Legacy,null,null,,
8312,146,Views on issues relevant to data sharing on computer networks, May 1971 , UNKNOWN, Legacy,null,null,,
8313,145,Initial Connection Protocol Control Commands, May 1971 , UNKNOWN, Legacy,null,null,,
8314,144,Data sharing on computer networks, April 1971 , UNKNOWN, Legacy,null,null,,
8315,143,Regarding proffered official ICP, May 1971 , UNKNOWN, Legacy,null,null,,
8316,142,Time-Out Mechanism in the Host-Host Protocol, May 1971 , UNKNOWN, Legacy,null,null,,
8317,141,Comments on RFC 114: A File Transfer Protocol, April 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8318,140,Agenda for the May NWG meeting, May 1971 , UNKNOWN, Legacy,null,null,,
8319,139,Discussion of Telnet Protocol, May 1971 , UNKNOWN, Legacy,null,null,,
8320,138,Status report on proposed Data Reconfiguration Service, April 1971 , UNKNOWN, Legacy,null,null,,
8321,137,Telnet Protocol - a proposed document, April 1971 , UNKNOWN, Legacy,null,null,,
8322,136,Host accounting and administrative procedures, April 1971 , UNKNOWN, Legacy,null,null,,
8323,135,Response to NWG/RFC 110, April 1971 , UNKNOWN, Legacy,null,null,,
8324,134,Network Graphics meeting, April 1971 , UNKNOWN, Legacy,null,null,,
8325,133,File Transfer and Error Recovery, April 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8326,132,Typographical Error in RFC 107, April 1971 , UNKNOWN, Legacy,null,null,,
8327,131,Response to RFC 116: May NWG meeting, April 1971 , UNKNOWN, Legacy,null,null,,
8328,130,Response to RFC 111: Pressure from the chairman, April 1971 , UNKNOWN, Legacy,null,null,,
8329,129,Request for comments on socket name structure, April 1971 , UNKNOWN, Legacy,null,null,,
8330,128,Bytes, April 1971 , UNKNOWN, Legacy,null,null,,
8331,127,Comments on RFC 123, April 1971 , UNKNOWN, Legacy,null,null,,
8332,126,Graphics Facilities at Ames Research Center, April 1971 , UNKNOWN, Legacy,null,null,,
8333,125,Response to RFC 86: Proposal for Network Standard Format for a Graphics Data Stream, April 1971 , UNKNOWN, Legacy,null,null,,
8334,124,Typographical error in RFC 107, April 1971 , UNKNOWN, Legacy,null,null,,
8335,123,Proffered Official ICP, April 1971 , UNKNOWN, Legacy,null,null,,
8336,122,Network specifications for UCSB's Simple-Minded File System, April 1971 , UNKNOWN, Legacy,null,null,,
8337,121,Network on-line operators, April 1971 , UNKNOWN, Legacy,null,null,,
8338,120,Network PL1 subprograms, April 1971 , UNKNOWN, Legacy,null,null,,
8339,119,Network Fortran Subprograms, April 1971 , UNKNOWN, Legacy,null,null,,
8340,118,Recommendations for facility documentation, April 1971 , UNKNOWN, Legacy,null,null,,
8341,117,Some comments on the official protocol, April 1971 , UNKNOWN, Legacy,null,null,,
8342,116,Structure of the May NWG Meeting, April 1971 , UNKNOWN, Legacy,null,null,,
8343,115,Some Network Information Center policies on handling documents, April 1971 , UNKNOWN, Legacy,null,null,,
8344,114,File Transfer Protocol, April 1971 , UNKNOWN, Legacy,null,null,FTP, FTP 
8345,113,Network activity report: UCSB Rand, April 1971 , UNKNOWN, Legacy,null,null,,
8346,112,User/Server Site Protocol: Network Host Questionnaire, April 1971 , UNKNOWN, Legacy,null,null,,
8347,111,Pressure from the Chairman, March 1971 , UNKNOWN, Legacy,null,null,,
8348,110,Conventions for Using an IBM 2741 Terminal as a User Console for Access to Network Server Hosts, March 1971 , UNKNOWN, Legacy,null,null,,
8349,109,Level III Server Protocol for the Lincoln Laboratory 360/67 Host, March 1971 , UNKNOWN, Legacy,null,null,,
8350,108,"Attendance list at the Urbana NWG meeting, February 17-19, 1971", March 1971 , UNKNOWN, Legacy,null,null,,
8351,107,Output of the Host-Host Protocol Glitch Cleaning Committee, March 1971 , UNKNOWN, Legacy,null,null,,
8352,106,User/Server Site Protocol Network Host Questionnaire, March 1971 , UNKNOWN, Legacy,null,null,,
8353,105,Network Specifications for Remote Job Entry and Remote Job Output Retrieval at UCSB, March 1971 , UNKNOWN, Legacy,null,null,,
8354,104,Link 191, February 1971 , UNKNOWN, Legacy,null,null,,
8355,103,Implementation of Interrupt Keys, February 1971 , UNKNOWN, Legacy,null,null,,
8356,102,Output of the Host-Host Protocol glitch cleaning committee, February 1971 , UNKNOWN, Legacy,null,null,,
8357,101,"Notes on the Network Working Group meeting, Urbana, Illinois, February 17, 1971", February 1971 , UNKNOWN, Legacy,null,null,,
8358,100,Categorization and guide to NWG/RFCs, February 1971 , UNKNOWN, Legacy,null,null,,
